,,,,Latitude,Longitude,,,,,,,id,TD
4847,DM,2018-11-15 12:06:39,1542236799,-38.61411,177.00772,954331.1318,737.765907,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,296
4848,DM,2018-11-15 12:11:35,1542237095,-38.6188,177.0103,955085.2444,775.9561198,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4849,DM,2018-11-15 12:16:34,1542237394,-38.61734,177.01503,955740.1615,822.3581841,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,303
4850,DM,2018-11-15 12:21:37,1542237697,-38.61426,177.01955,956385.7487,831.5333381,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4851,DM,2018-11-15 12:26:37,1542237997,-38.61632,177.02513,957145.004,876.2946791,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4852,DM,2018-11-15 12:31:36,1542238296,-38.61938,177.02828,957890.4991,894.1779996,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4853,DM,2018-11-15 12:36:36,1542238596,-38.62844,177.03034,958979.3586,933.9587947,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4854,DM,2018-11-15 12:41:36,1542238896,-38.63492,177.0318,959749.2,915,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,901
4855,DM,2018-11-15 12:56:37,1542239797,-38.668,177.04044,965206.8348,723.3635402,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,890
4856,DM,2018-11-15 13:11:27,1542240687,-38.66797,177.04124,965273.8567,718.6110351,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4857,DM,2018-11-15 13:16:27,1542240987,-38.6687,177.04201,965368.3949,728.6136454,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4858,DM,2018-11-15 13:21:27,1542241287,-38.67638,177.05334,966853.9283,710.0547668,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,333
4859,DM,2018-11-15 13:27:00,1542241620,-38.69164,177.05736,968787.1246,693.0992181,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4860,DM,2018-11-15 13:32:00,1542241920,-38.70512,177.06723,970835.0873,645.190363,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4861,DM,2018-11-15 13:37:00,1542242220,-38.71027,177.06877,972217.215,655.5647704,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,268
4862,DM,2018-11-15 13:41:28,1542242488,-38.71425,177.06642,972789.8422,697.5492488,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,292
4863,DM,2018-11-15 13:46:20,1542242780,-38.71585,177.06497,973271.1789,732.3807115,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,604
4864,DM,2018-11-15 13:56:24,1542243384,-38.73163,177.07149,976230.1958,710.9820648,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4865,DM,2018-11-15 14:01:24,1542243684,-38.7291,177.08608,977992.0177,665.3659691,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4866,DM,2018-11-15 14:06:24,1542243984,-38.72876,177.09724,979110.3798,651.1588033,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,1780
4867,DM,2018-11-15 14:36:04,1542245764,-38.75004,177.14588,987677.8329,631.7803681,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4868,DM,2018-11-15 14:41:04,1542246064,-38.74317,177.15669,989007.9601,639.2133628,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4869,DM,2018-11-15 14:46:04,1542246364,-38.74948,177.15755,990643.8714,593.0497415,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,293
4870,DM,2018-11-15 14:50:57,1542246657,-38.75539,177.15802,991450.5899,611.1024087,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,302
4871,DM,2018-11-15 14:55:59,1542246959,-38.75681,177.15232,992088.4939,660.9285198,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4872,DM,2018-11-15 15:00:59,1542247259,-38.75664,177.15138,992297.5495,651.125,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,302
4873,DM,2018-11-15 15:06:01,1542247561,-38.75636,177.15134,,650,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,297
4874,DM,2018-11-15 15:10:58,1542247858,-38.75824,177.15016,992507.1465,664.7909632,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,930
4875,DM,2018-11-15 15:26:28,1542248788,-38.78119,177.1308,997049.8443,629.8544363,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4876,DM,2018-11-15 15:31:28,1542249088,-38.78685,177.13174,998409.5849,628.6180828,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4877,DM,2018-11-15 15:36:28,1542249388,-38.79076,177.12616,999098.7738,639.8647921,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,562
4878,DM,2018-11-15 15:45:50,1542249950,-38.81458,177.13948,1004554.477,345.2033388,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,891
4879,DM,2018-11-15 16:00:41,1542250841,-38.8412,177.16587,1008976.996,148.3146646,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4880,DM,2018-11-15 16:05:41,1542251141,-38.85017,177.16836,1010490.298,134.8638212,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4881,DM,2018-11-15 16:10:41,1542251441,-38.86021,177.179,1012156.681,117.549937,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,303
4882,DM,2018-11-15 16:15:44,1542251744,-38.85631,177.19266,1013621.983,109.205338,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,296
4883,DM,2018-11-15 16:20:40,1542252040,-38.86559,177.19911,1014972.644,120.7539583,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,306
4884,DM,2018-11-15 16:25:46,1542252346,-38.86868,177.20193,1015617.779,157.7764707,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,294
4885,DM,2018-11-15 16:30:40,1542252640,-38.87378,177.21696,1017426.479,97.0176376,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,596
4886,DM,2018-11-15 16:40:36,1542253236,-38.87996,177.24769,1020520.969,80.41884839,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4887,DM,2018-11-15 16:45:36,1542253536,-38.89,177.25782,1022451.676,75.62973548,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4888,DM,2018-11-15 16:50:36,1542253836,-38.89412,177.2628,1023767.756,71.63484566,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,298
4889,DM,2018-11-15 16:55:34,1542254134,-38.90036,177.28146,1025706.457,59.55517557,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,296
4890,DM,2018-11-15 17:00:30,1542254430,-38.91137,177.273,1027438.076,48.7194404,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4891,DM,2018-11-15 17:05:30,1542254730,-38.9133,177.26794,1028233.563,55.4336375,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,298
4892,DM,2018-11-15 17:10:28,1542255028,-38.92244,177.26852,1029715.461,57.13225662,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,302
4893,DM,2018-11-15 17:15:30,1542255330,-38.933,177.27622,1031177.582,55.41029225,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4894,DM,2018-11-15 17:20:30,1542255630,-38.93858,177.2915,1033147.202,44.74768614,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,297
4895,DM,2018-11-15 17:25:27,1542255927,-38.94586,177.29243,1034286.844,52.37108461,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,599
4896,DM,2018-11-15 17:35:26,1542256526,-38.93864,177.32503,1037699.239,45.98333312,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4897,DM,2018-11-15 17:40:26,1542256826,-38.9428,177.34202,1039425.626,38.89446846,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4898,DM,2018-11-15 17:45:26,1542257126,-38.95314,177.34708,1040867.424,33.53261853,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4899,DM,2018-11-15 17:50:25,1542257425,-38.95714,177.36545,1042529.779,27.18619006,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,597
4900,DM,2018-11-15 18:00:22,1542258022,-38.96295,177.40388,1046095.301,20.36282265,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,301
4901,DM,2018-11-15 18:05:23,1542258323,-38.96655,177.41025,1046792.459,22.86725438,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4902,DM,2018-11-15 18:10:22,1542258622,-38.96655,177.41023,,38,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4903,DM,2018-11-15 18:15:21,1542258921,-38.96703,177.41043,1046830.932,22.75081091,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,616
4904,DM,2018-11-15 18:25:37,1542259537,-38.9669,177.41053,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4905,DM,2018-11-15 18:30:37,1542259837,-38.97188,177.41439,1047521.644,17.764775,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4906,DM,2018-11-15 18:35:37,1542260137,-38.98862,177.41182,1049432.651,23.4376981,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,274
4907,DM,2018-11-15 18:40:11,1542260411,-38.99889,177.41145,1050666.821,20.15604832,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,598
4908,DM,2018-11-15 18:50:09,1542261009,-39.03033,177.4191,1054382.318,9.574992626,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,302
4909,DM,2018-11-15 18:55:11,1542261311,-39.03248,177.41511,1054669.3,3.9,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4910,DM,2018-11-15 19:00:11,1542261611,-39.03252,177.41537,,8,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,38088
4911,DM,2018-11-16 5:34:59,1542299699,-39.03256,177.41574,,-4,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,273
4912,DM,2018-11-16 5:39:32,1542299972,-39.03255,177.41574,,-22,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,2553
4913,DM,2018-11-16 6:22:05,1542302525,-39.03265,177.41568,,-22,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,593
4914,DM,2018-11-16 6:31:58,1542303118,-39.03285,177.41603,,2,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,3875
4915,DM,2018-11-16 7:36:33,1542306993,-39.03338,177.4172,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4916,DM,2018-11-16 7:41:33,1542307293,-39.0272,177.41823,,,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4917,DM,2018-11-16 7:46:33,1542307593,-39.01321,177.41548,1067558.124,12.10696832,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,298
4918,DM,2018-11-16 7:51:31,1542307891,-39.00278,177.414,1068723.379,14.75257372,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,302
4919,DM,2018-11-16 7:56:33,1542308193,-38.9917,177.41008,1070067.998,27.42263892,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4920,DM,2018-11-16 8:01:33,1542308493,-38.97664,177.41463,1071821.901,26.14978669,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,297
4921,DM,2018-11-16 8:06:30,1542308790,-38.96712,177.41092,1072835.961,20.28085194,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,299
4922,DM,2018-11-16 8:11:29,1542309089,-38.96413,177.41516,1073241.023,37.96662958,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4923,DM,2018-11-16 8:16:29,1542309389,-38.95357,177.42546,1074757.983,19.36188917,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4924,DM,2018-11-16 8:21:29,1542309689,-38.93867,177.42787,1076465.437,32.73849928,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,599
4925,DM,2018-11-16 8:31:28,1542310288,-38.92348,177.43115,1078855.214,38.08468465,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,298
4926,DM,2018-11-16 8:36:26,1542310586,-38.91472,177.44189,1080331.658,25.45029167,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
4927,DM,2018-11-16 8:41:26,1542310886,-38.90296,177.44155,1081671.852,29.7,Tracking,,SPOT Device,"(UTC+12:00) Auckland, Wellington",10,300
